FIPS,psych.st,rehab.st,genhosp.lt,psych.lt,rehab.lt,popjuvy.10,poppsych.10,psych.st.days,rehab.st.days,genhosp.lt.days,psych.lt.days,rehab.lt.days,er.visits,suicides.17.19,pop,pop.10,medage.10,percwhite.10,percblack.10,percamind.10,percasian.10,percpi.10,perctwoormore.10,percother.10,percurban.10,medhhincome,personsimpoverished,households.10,singleparenthouseholds.10,perclessthanhs.15,percwithhsormore.15,fouryearscollege.15,skateparks,perchisp.10,impoverishedpc
27159,0,0,0,0,0,0,0,0,0,0,0,0,18956,NA,13682,13843,43.3,96.7,0.8,0.5,0.3,0,1.5,0.3,33,50663,1658,5705,544,9.4,90.6,13.8,0,1.7,0.121181114
27161,0,0,0,0,0,4,0,0,0,0,0,0,4796,NA,18612,19136,39.3,93.7,2,0.8,0.7,0,1.5,1.3,49.8,63907,1569,7281,667,7,93,21.4,0,2.8,0.084300451
27163,0,0,0,0,0,13,0,0,0,0,0,0,41468,37,262440,238136,38.3,87.8,3.6,0.5,5.1,0,2.1,1,85.5,100857,11924,87859,7790,3.9,96.1,44.3,5,3,0.045435147
27165,0,0,0,0,0,0,0,0,0,0,0,0,4951,NA,10897,11211,41.2,86.9,0.7,0.4,0.8,0,1.2,10,40.9,57290,1081,4520,433,15.5,84.5,15.5,0,11.2,0.099201615
27167,0,0,0,0,0,10,0,0,0,0,0,0,3993,NA,6207,6576,43.5,97,0.2,1,0.3,0,1.1,0.4,49.9,69890,551,2690,207,5.1,94.9,23.8,0,1.5,0.088770743
27169,0,0,0,0,0,17,0,0,0,0,0,0,13371,NA,50484,51461,33.1,94.4,1.3,0.3,2.1,0,1.2,0.8,65.5,64219,5165,19554,1443,6.5,93.5,30.1,0,1.9,0.102309643
27171,1,0,0,0,0,93,8,4394,0,0,0,0,28315,17,138377,124700,34.6,95,1.1,0.3,1.2,0,1.5,0.8,67.5,91374,7079,44473,3934,5.1,94.9,29.6,2,2.4,0.051157346
27173,0,0,0,0,0,0,0,0,0,0,0,0,3875,NA,9709,10438,42.9,93.9,0.2,3,0.3,0.1,1.2,1.3,19.2,61074,910,4292,320,8.7,91.3,17.2,0,2.5,0.093727469
28001,0,0,0,0,0,15,0,0,0,0,0,0,24418,NA,30693,32297,41.1,42.7,53.5,0.3,0.4,0,1.4,1.7,62.8,34583,7891,12643,2226,22.1,77.9,17.4,0,3.1,0.257094452
28003,0,0,0,0,0,12,0,0,0,0,0,0,32232,11,36953,37057,39.2,85.4,11.4,0.2,0.3,0,1,1.6,33.6,43496,6251,15039,1802,18.7,81.3,17.1,0,2.7,0.169160826
28005,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12297,13131,43.7,57.7,41.3,0.2,0.1,0,0.6,0.2,0,41575,2537,5351,623,18.1,81.9,12.6,0,0.7,0.206310482
28007,0,0,0,0,0,0,7,0,0,0,0,0,3139,NA,18174,19564,39.6,56.2,42,0.2,0.3,0,0.6,0.7,35.7,36905,4290,7619,1177,22.4,77.6,13.9,0,1.3,0.236051502
28009,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8259,8729,39.4,60.5,37.3,0.3,0.1,0,1,0.8,0,37875,1685,3404,468,27.4,72.6,11.5,0,1.8,0.204019857
28011,0,0,0,0,0,0,32,0,0,0,0,0,26844,NA,30628,34145,34,33.5,64.2,0.1,0.6,0,0.6,0.9,46,30309,10665,12727,2672,22.2,77.8,23.6,0,1.6,0.348210788
28013,0,0,0,0,0,0,5,0,0,0,0,0,5505,NA,14361,14962,39.7,67.5,27.7,0.1,0.1,0,1.1,3.4,0,38648,2428,5988,855,22.5,77.5,11.8,0,4.6,0.169069006
28015,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9947,10597,43.3,65.6,32.7,0.1,0.2,0,0.9,0.5,0,44885,1641,4188,491,19.8,80.2,12.2,0,1.4,0.164974364
28017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17103,17392,37.7,54,42.1,0.1,0.3,0,1,2.5,14.7,37533,3755,6639,1088,24.6,75.4,12.4,0,3.5,0.219552125
28019,0,0,0,0,0,0,0,0,0,0,0,0,4055,NA,8210,8547,41.9,68.4,30.1,0.2,0.1,0,1.1,0.1,0,41146,1693,3446,450,19.5,80.5,19.1,0,1.2,0.206211937
28021,0,0,0,0,0,0,0,0,0,0,0,0,5671,NA,8988,9604,33.3,14.2,84.4,0.1,0.4,0,0.6,0.3,0,31221,2875,3440,713,19.7,80.3,24,0,0.9,0.319870939
28023,0,0,0,0,0,0,0,0,0,0,0,0,4937,NA,15541,16732,40.5,64.2,34.4,0.4,0.2,0,0.6,0.3,0,42826,3573,6733,929,17.1,82.9,12.5,0,0.8,0.229907985
28025,0,0,0,0,0,0,0,0,0,0,0,0,11260,NA,19316,20634,37.8,40.5,58.2,0.1,0.2,0,0.6,0.3,44.5,33653,5635,8029,1501,18.3,81.7,20.4,0,1,0.291727066
28027,0,0,0,0,0,26,0,0,0,0,0,0,21138,NA,22124,26151,32.8,22.9,75.5,0.1,0.5,0,0.5,0.5,68,30242,8210,9461,2338,20.5,79.5,16.5,0,1,0.371090219
28029,0,0,0,0,0,0,0,0,0,0,0,0,2578,NA,28065,29449,36.7,46.3,50.9,0.2,0.3,0,0.8,1.6,34.4,42299,6082,10708,1727,19.8,80.2,14.5,0,2.3,0.216711206
28031,0,0,0,0,0,0,0,0,0,0,0,0,8307,NA,18636,19568,37.6,63,34.9,0.1,0.2,0,0.8,1,0,42076,3897,7430,1114,16.8,83.2,14.7,0,1.8,0.209111397
28033,1,0,0,0,0,21,0,39197,0,0,0,0,90278,27,184945,161252,35,72.2,21.9,0.3,1.3,0.1,1.6,2.8,79.6,67450,17313,57748,7954,9.6,90.4,25,0,4.2,0.093611614
28035,0,0,0,0,0,26,0,0,0,0,0,0,86116,11,74897,74934,31.3,59.7,36.1,0.2,0.7,0.1,1.4,1.8,70.4,40224,16776,28746,4518,12.6,87.4,27.8,1,3.2,0.22398761
28037,0,0,0,0,0,0,0,0,0,0,0,0,2748,NA,7713,8118,40.1,64.8,34.4,0.2,0.1,0,0.6,0.1,0,41420,1496,3211,416,15.4,84.6,12,0,0.5,0.193958252
28039,0,0,0,0,0,0,0,0,0,0,0,0,13371,NA,24500,22578,36.4,89.8,8.1,0.3,0.2,0,0.9,0.7,11.7,51858,3961,7982,845,15.7,84.3,13.8,0,1.6,0.161673469
28041,0,0,0,0,0,0,0,0,0,0,0,0,500,NA,13586,14400,36.6,72.5,26,0.3,0.1,0,0.9,0.2,0,48641,2389,4306,512,23.8,76.2,9.7,0,1.1,0.175842779
28043,0,0,0,0,0,8,0,0,0,0,0,0,17323,NA,20758,21906,39.4,56.9,41.7,0.2,0.3,0,0.8,0.2,47.8,40561,4162,8779,1439,19.2,80.8,21.3,0,0.9,0.200501012
28045,0,0,0,0,0,0,0,0,0,0,0,0,22711,10,47632,43929,40.7,88.4,7.1,0.5,1,0,2.1,0.8,57.4,50401,7869,17380,2056,12.5,87.5,22,0,3,0.165204064
28047,2,1,0,0,0,43,67,11740,11580,0,0,0,193564,44,208080,187105,35.3,69.7,22.1,0.5,2.8,0.1,2.7,2.1,77.2,49619,35341,71476,10815,11.7,88.3,23.1,0,4.8,0.169843329
28049,0,1,0,0,0,260,0,0,41261,0,0,0,291670,27,231840,245285,33.1,28.4,69.1,0.2,0.8,0,0.9,0.7,84.7,44773,44973,91351,18692,12.5,87.5,29,0,1.5,0.193982919
28051,0,0,0,0,0,0,0,0,0,0,0,0,7847,NA,17010,19198,32.8,15.6,83.4,0.1,0.2,0,0.6,0.1,13.2,26348,5447,6926,1824,23.2,76.8,10.2,0,0.7,0.320223398
28053,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8064,9375,34.4,23.5,74.5,0.1,0.2,0,0.7,0.9,50.2,28464,2949,3373,846,30.1,69.9,12.8,0,1.7,0.365699405
28055,0,0,0,0,0,0,0,0,0,0,0,0,36707,NA,1327,1406,38.4,34.6,64.4,0.2,0.4,0,0.2,0.1,0,30944,353,472,67,39.5,60.5,3.2,0,0.4,0.266013564
28057,0,0,0,0,0,9,0,0,0,0,0,0,0,NA,23390,23401,38.5,92.4,5.9,0.2,0.2,0,0.6,0.6,13.7,49214,2868,8881,938,20.9,79.1,13.2,0,1.3,0.122616503
28059,0,0,0,0,0,0,16,0,0,0,0,0,47754,26,143617,139668,37.2,72.1,21.5,0.4,2.2,0.1,1.9,1.9,72.7,53414,21371,52205,7548,11.3,88.7,21.1,1,3.7,0.148805504
28061,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16383,17062,40.6,46.3,52.6,0.1,0.1,0,0.6,0.4,0,40923,3333,6798,1016,15.8,84.2,15.1,0,0.9,0.203442593
28063,0,0,0,0,0,0,0,0,0,0,0,0,2123,NA,6990,7726,37.6,13.7,85.7,0.2,0,0,0.3,0,0,30871,1910,2929,664,22,78,15.9,0,0.4,0.273247496
28065,0,0,0,0,0,0,0,0,0,0,0,0,5702,NA,11128,12487,41,38.7,59.9,0.3,0.1,0,0.7,0.3,0,32077,2676,4977,811,17.6,82.4,14.1,0,1,0.240474479
28067,0,0,0,0,0,42,0,0,0,0,0,0,40148,11,68098,67761,36.8,67.2,28.3,0.5,0.4,0,0.9,2.7,38.6,41733,15816,25247,3660,15.9,84.1,20.8,1,3.6,0.232253517
28069,0,0,0,0,0,0,0,0,0,0,0,0,4188,NA,9742,10456,38.5,35.3,60.1,3.7,0.1,0,0.7,0.1,0,33472,2430,3920,588,17.9,82.1,14.7,0,0.8,0.249435434
28071,0,0,0,0,0,0,0,0,0,0,0,0,41746,NA,54019,47351,27.7,71.8,23.7,0.3,2.1,0,1,1.1,54.4,54034,8642,18356,1793,9.6,90.4,45.6,1,2.1,0.159980748
28073,1,0,0,0,0,0,0,13730,0,0,0,0,31319,NA,63343,55658,33,77.3,19.6,0.2,1.2,0,1.1,0.6,49.6,62606,10059,21542,2596,10.6,89.4,34.1,0,1.7,0.158802078
28075,1,0,0,1,0,24,408,57461,0,0,92948,0,60455,NA,74125,80261,37,54.8,42.8,0.2,0.7,0,0.8,0.6,51.7,41604,15208,31090,5098,15.5,84.5,19.7,1,1.5,0.205166948
28077,0,0,0,0,0,0,0,0,0,0,0,0,4460,NA,12586,12929,38.9,66.7,30.7,0.1,0.3,0,0.7,1.4,0,43668,2466,5078,637,18.3,81.7,17.6,0,2.2,0.195931988
28079,0,0,0,0,0,1197,0,0,0,0,0,0,9415,NA,22786,23805,33.2,49.5,40.6,6,0.2,0,0.8,2.8,18.8,41007,5007,8272,1373,21.4,78.6,14.3,0,3.7,0.219740191
28081,0,0,0,1,0,57,0,0,0,0,15168,0,86876,11,85436,82910,36.4,69.3,27.3,0.2,0.6,0,1.2,1.3,54.6,50803,12271,32086,4687,16.4,83.6,24.4,1,2.6,0.143627979
28083,0,0,0,0,0,19,0,0,0,0,0,0,31167,NA,28183,32317,32.8,24.9,72.2,0.2,0.6,0,0.6,1.5,82.3,29687,9631,11577,2740,18.4,81.6,18.5,0,2.1,0.341730831
28085,0,0,0,0,0,41,0,0,0,0,0,0,24195,NA,34153,34869,37.8,68.4,29.9,0.2,0.3,0,0.8,0.3,30.5,45062,6564,13296,1767,13.7,86.3,16.2,0,1.2,0.192193951
28087,0,0,0,0,0,65,14,0,0,0,0,0,59566,NA,58595,59779,36,54,43.5,0.2,0.7,0.1,1.1,0.6,57.4,49251,9836,23487,3714,14,86,23.4,0,1.5,0.167864152
28089,0,0,0,0,0,13,0,0,0,0,0,0,22040,13,106272,95203,35.8,57,38.2,0.2,2.1,0,0.8,1.6,72,70824,10541,35829,4752,8.3,91.7,48.4,0,2.5,0.099188874
28091,0,0,0,0,0,2,0,0,0,0,0,0,13574,NA,24573,27088,37.7,65.8,32.3,0.2,0.3,0,0.9,0.5,26.9,38402,5661,10135,1421,18.5,81.5,12.3,0,1.4,0.230374802
28093,0,0,0,0,0,0,13,0,0,0,0,0,3142,NA,35294,37144,38.3,50.1,46.9,0.2,0.2,0,0.8,1.7,16.6,43107,6777,13369,2056,17.9,82.1,13.8,0,2.6,0.19201564
28095,0,0,0,0,0,0,0,0,0,0,0,0,25110,NA,35252,36989,39.5,67.7,30.9,0.2,0.2,0,0.8,0.3,30.4,42464,6211,14485,2048,19,81,16.7,0,1,0.176188585
28097,0,0,0,0,0,0,0,0,0,0,0,0,5739,NA,9775,10925,41.4,53,45.5,0.1,0.4,0,0.5,0.5,40.2,38475,2285,4438,693,22.1,77.9,19.3,0,1,0.233759591
28099,0,0,0,0,0,0,0,0,0,0,0,0,35276,NA,29118,29676,35.3,60.6,20.9,16.2,0.3,0,1.4,0.5,26.1,41795,6228,10856,1941,19.7,80.3,11.6,0,2,0.213888317
28101,0,0,0,0,0,0,6,0,0,0,0,0,0,NA,21018,21720,37.1,63.2,30.2,5,0.2,0,0.9,0.4,12.9,42962,4163,8214,1193,14.8,85.2,16.4,0,1.4,0.198068322
28103,0,0,0,0,0,0,0,0,0,0,0,0,3735,NA,10417,11545,36.3,27.1,71.6,0.2,0.2,0,0.5,0.4,26,32916,2989,4305,831,29.1,70.9,15.6,0,0.9,0.286934818
28105,0,0,0,0,0,0,0,0,0,0,0,0,26847,NA,49587,47671,25.4,59.2,36.6,0.2,2.4,0,1.2,0.4,63.6,41631,14067,18820,2104,9.3,90.7,42.6,0,1.6,0.283683223
28107,0,0,0,0,0,0,0,0,0,0,0,0,11499,NA,34192,34707,36.5,49.4,48.6,0.2,0.2,0,0.9,0.6,21.1,40655,7738,12839,2302,19.4,80.6,14.9,1,1.6,0.226310248
28109,0,0,0,0,0,0,0,0,0,0,0,0,24217,NA,55535,55834,38.9,84,12.3,0.6,0.4,0.1,1.7,0.9,30.1,45874,9767,20816,2474,16.2,83.8,16.7,0,2.6,0.175871072
28111,0,0,0,0,0,0,0,0,0,0,0,0,2034,NA,11973,12250,38.7,78.2,20,0.3,0.2,0,1,0.3,0,43106,2358,4674,626,17,83,10.7,1,1.3,0.196943122
28113,0,0,0,0,0,0,0,0,0,0,0,0,37676,NA,39288,40404,36.9,46.4,51.5,0.3,0.6,0,0.8,0.5,40.6,35044,10040,15370,2793,16.8,83.2,16.6,0,1.2,0.255548768
28115,0,0,0,0,0,52,0,0,0,0,0,0,9206,NA,32174,29957,36.4,80.1,13.8,0.2,0.2,0,1.4,4.3,16,48910,5041,11172,1373,23.5,76.5,18.1,2,5.7,0.156679306
28117,0,0,0,0,0,0,11,0,0,0,0,0,12511,NA,25126,25276,38.5,84.3,13.8,0.2,0.1,0,1,0.5,23.9,43465,3814,9812,1160,19.9,80.1,12.4,0,1.6,0.151794953
28119,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6792,8223,37.3,29,69.6,0.2,0.1,0,0.8,0.3,43,29318,2322,3058,634,28.7,71.3,10.3,0,1.1,0.341872792
28121,1,0,0,1,0,18,931,21619,0,0,107164,0,46609,25,155271,141617,36.2,77.3,18.8,0.2,1.1,0.1,1.1,1.4,66.1,67284,16526,52836,6227,10.5,89.5,29,0,2.5,0.106433268
28123,0,0,0,0,0,0,0,0,0,0,0,0,13592,NA,28124,28264,34.9,53.3,37.5,0.3,0.2,0.2,1.4,7.2,27.8,41532,5485,10248,1772,26,74,11.4,0,8.5,0.195029157
28125,0,0,0,0,0,0,2,0,0,0,0,0,512,NA,4321,4916,39.5,27.9,71,0.1,0.2,0,0.4,0.4,0,31138,1415,1834,380,22.5,77.5,19.5,0,0.8,0.327470493
28127,0,0,0,0,0,203,0,0,0,0,0,0,13061,NA,26658,27503,37.9,62.8,35.1,0.2,0.3,0.1,0.8,0.7,15.2,47664,4656,10330,1493,20.3,79.7,16.2,0,1.5,0.174656763
28129,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15916,16491,39.1,75.8,22.9,0.1,0.1,0,0.6,0.5,0,46296,2988,6221,741,20.8,79.2,12.2,0,1.1,0.187735612
28131,0,0,0,0,0,18,0,0,0,0,0,0,6714,NA,18336,17786,35.9,78.6,19.1,0.5,0.3,0,1.1,0.3,21.2,47187,3144,6165,776,17.8,82.2,15.8,0,1.5,0.171465969
28133,0,0,0,0,0,0,0,0,0,0,0,0,13447,NA,25110,29450,33.5,25.4,72.9,0.2,0.3,0,0.5,0.6,54.2,32948,7156,8822,2251,25.1,74.9,15.4,0,1.2,0.284986061
28135,0,0,0,0,0,0,0,0,0,0,0,0,903,NA,13809,15378,35,38.9,56.4,0.3,0.8,0.1,1.2,2.4,19.1,31915,4304,4856,1019,30.5,69.5,10.3,0,3.5,0.311680788
28137,0,0,0,0,0,10,0,0,0,0,0,0,3344,NA,28321,28886,36,66.9,30.3,0.2,0.2,0,1.2,1.2,22.6,50188,4114,10035,1449,17,83,15.8,0,2.4,0.145263232
28139,0,0,0,0,0,5,0,0,0,0,0,0,9761,NA,22015,22232,38,80,15.9,0.2,0.2,0,1.4,2.3,16.2,44696,3500,8597,1011,20.1,79.9,15.2,0,3.7,0.158982512
28141,0,0,0,0,0,0,0,0,0,0,0,0,7477,NA,19383,19593,42,94.5,2.6,0.2,0.1,0,0.8,1.7,0,43341,3242,8148,736,19.6,80.4,11.4,0,2.6,0.16725997
28143,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9632,10778,32.1,23.7,73.5,0.1,0.6,0.1,0.9,1.2,34,33993,2666,3927,965,16.5,83.5,16.9,0,2,0.276785714
28145,0,0,0,0,0,0,0,0,0,0,0,0,29439,NA,28815,27134,37.5,81,14.5,0.2,0.2,0,1.2,2.9,24.4,49320,3694,10317,1164,21.9,78.1,13.4,0,4.1,0.12819712
28147,0,0,0,0,0,0,0,0,0,0,0,0,7660,NA,14286,15443,38,53.4,44.5,0.4,0.2,0,1.1,0.4,0,35465,3063,5888,842,18.3,81.7,14.4,0,1.5,0.214405712
28149,0,0,0,0,0,7,0,0,0,0,0,0,70380,NA,45381,48773,37.7,50.3,47,0.3,0.8,0,0.9,0.7,59.1,46606,9016,18941,3294,12.9,87.1,22.4,0,1.6,0.198673454
28151,0,0,0,0,0,23,19,0,0,0,0,0,0,NA,43909,51137,35.3,27,71.3,0.1,0.6,0,0.6,0.4,82.5,31018,14550,18936,4458,21.2,78.8,17.9,0,1,0.331367146
28153,0,0,0,0,0,0,0,0,0,0,0,0,12483,NA,20183,20747,37.2,59.3,38.9,0.2,0.2,0,0.8,0.7,20.4,39036,4447,8104,1220,20.7,79.3,15.3,0,1.4,0.220333944
28155,0,0,0,0,0,0,0,0,0,0,0,0,8015,NA,9689,10253,39.9,78.7,19.9,0.2,0.1,0,0.8,0.4,0,46110,1631,4060,461,15.1,84.9,18.5,0,1.1,0.168335226
28157,0,0,0,0,0,0,0,0,0,0,0,0,4020,NA,8630,9878,37.5,28.7,70.8,0.1,0,0,0.3,0.1,0,32612,2340,3455,629,25.2,74.8,13.7,0,0.4,0.271147161
28159,0,0,0,0,0,10,46,0,0,0,0,0,9875,NA,17955,19198,39.5,51.9,45.6,1.1,0.2,0,0.9,0.2,24.1,37596,4441,7494,1198,18.3,81.7,14.7,0,1.2,0.247340574
28161,0,0,0,0,0,7,0,0,0,0,0,0,0,NA,12108,12678,40.6,60.5,37.9,0.3,0.2,0,0.9,0.3,20.7,40515,2906,5166,771,16.7,83.3,13.8,0,1.1,0.240006607
28163,0,0,0,0,0,14,0,0,0,0,0,0,11303,NA,29690,28065,35.1,40,57.1,0.3,0.4,0,1.5,0.7,55.4,34817,8253,8860,1992,21.1,78.9,13.4,0,2.2,0.277972381
29001,0,0,0,0,0,60,0,0,0,0,0,0,11812,NA,25343,25607,28.3,94,1.6,0.3,1.8,0.1,1.7,0.6,62.1,43044,4308,9877,784,9.9,90.1,31,1,2.2,0.169987768
29003,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17712,17291,41,97.4,0.4,0.3,0.4,0,1.1,0.3,38.7,62823,1559,6700,573,8.3,91.7,24.9,1,1.5,0.088019422
29005,0,0,0,0,0,0,0,0,0,0,0,0,8314,NA,5143,5685,46.2,98.5,0.3,0.2,0.2,0.1,0.7,0.1,0,50516,648,2498,183,8.5,91.5,23.1,0,0.7,0.1259965
29007,0,0,0,0,0,12,0,0,0,0,0,0,11924,NA,25388,25529,38.5,89.8,6.4,0.4,0.5,0,1.7,1.2,58.8,45609,3797,9590,1173,13.8,86.2,14.7,1,2.9,0.149558847
29009,0,0,0,0,0,0,0,0,0,0,0,0,24578,NA,35789,35597,41.8,92.1,0.3,0.9,1.3,0,1.9,3.5,26.7,47155,6569,14057,1387,16.4,83.6,14.6,1,5.4,0.183548018
29011,0,0,0,0,0,0,0,0,0,0,0,0,6325,NA,11754,12402,40.3,95,0.4,1.1,0.2,0,2.5,0.7,36,46397,1737,4929,461,12.8,87.2,19.9,0,3.3,0.147779479
29013,0,0,0,0,0,23,0,0,0,0,0,0,7662,NA,16172,17049,41.3,96.6,0.9,0.6,0.2,0,1.4,0.4,22.7,48442,2674,6744,571,12.6,87.4,16.1,0,1.7,0.165347514
29015,0,0,0,0,0,4,0,0,0,0,0,0,0,NA,19443,19056,51.5,97.1,0.3,0.6,0.3,0,1.3,0.3,13.5,42144,3208,8449,568,15.5,84.5,13,1,1.7,0.164995114
29017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12133,12363,42,97.9,0.3,0.6,0.2,0,0.8,0.1,0,45868,1734,4847,409,20.2,79.8,8.9,0,1,0.142916014
29019,1,1,0,0,0,127,136,7931,15015,0,0,0,120839,24,180463,162642,29.6,82.8,9.3,0.4,3.8,0.1,2.8,0.9,81.2,58029,29399,64077,6390,5.5,94.5,46.1,2,3.6,0.16290874
29021,0,0,0,1,0,46,130,0,0,0,39042,0,53415,16,87364,89201,36.9,89.1,5.2,0.4,0.8,0.2,2.4,1.8,86.6,49216,13094,34509,4418,11.7,88.3,21.1,1,4.3,0.149878669
29023,0,0,0,0,0,84,1,0,0,0,0,0,39307,NA,42478,42794,40.6,90.8,5.3,0.5,0.7,0,2.2,0.5,47.8,41327,9362,17614,2129,17,83,13.3,0,2.7,0.220396441
29025,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9020,9424,41.3,96.5,0.4,0.4,0.2,0,1.7,0.8,0,52872,1197,3676,359,10.2,89.8,18.1,0,2.5,0.1327051
29027,0,0,0,1,0,84,448,0,0,0,151997,0,6112,NA,44743,44332,37.7,92,4.6,0.5,0.6,0,1.9,0.5,38,58720,4735,16333,1756,13.8,86.2,23.1,3,2.3,0.10582661
29029,1,0,0,0,0,60,0,4040,0,0,0,0,33432,NA,46305,44002,48.6,96.5,0.4,0.5,0.4,0,1.3,0.8,25.8,51460,6149,19068,1494,9.6,90.4,21.1,1,2.2,0.132793435
29031,0,0,0,0,0,48,8,0,0,0,0,0,73245,15,78871,75674,36.4,88.7,7,0.2,1.2,0,1.8,0.9,69.5,57618,10909,29848,2998,9,91,31.5,0,2.9,0.138314463
29033,0,0,0,0,0,0,0,0,0,0,0,0,4008,NA,8679,9295,42.1,96.6,1.7,0.2,0.1,0.1,1.1,0.2,35.5,50628,1183,3865,364,14.2,85.8,16.7,1,1.3,0.136306026
29035,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5982,6265,41.2,96.6,0.1,1.1,0.1,0,1.6,0.4,0,36383,1176,2559,280,15.2,84.8,15.5,0,2.1,0.196589769
29037,0,0,0,0,0,8,0,0,0,0,0,0,40745,26,105780,99478,37.9,91.7,3.5,0.5,0.6,0.1,2,1.4,67.6,73882,8226,37150,3961,7.6,92.4,26.3,2,3.6,0.077765173
29039,0,0,0,0,0,0,0,0,0,0,0,0,3953,NA,14349,13982,44.9,96.9,0.1,0.6,0.3,0,1.8,0.3,24.7,38427,2529,5838,551,12.3,87.7,13.6,0,2.1,0.176249216
29041,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7426,7831,45.8,96.7,2,0.2,0.1,0,0.8,0.2,0,50589,901,3242,230,9.3,90.7,17.2,0,1,0.121330461
29043,0,0,0,0,0,36,0,0,0,0,0,0,0,22,88595,77422,36.3,95.7,0.6,0.6,0.5,0.1,1.8,0.7,55.2,63400,9091,29077,3041,8,92,28.6,0,2.5,0.102613014
29045,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6797,7139,42.3,98.2,0.3,0.1,0.3,0,1,0.1,0,46001,943,2933,279,13.7,86.3,12.8,0,1.1,0.138737678
29047,1,0,0,0,0,98,0,19771,0,0,0,0,109763,50,249948,221939,36.2,87.5,5.2,0.5,2.1,0.3,2.7,1.8,90.2,70705,22470,87217,9397,6.7,93.3,33.2,1,4.4,0.089898699
29049,0,0,0,0,0,0,0,0,0,0,0,0,9384,NA,20387,20743,40.8,95.5,1.4,0.7,0.3,0,1.6,0.4,23.8,64541,1968,7951,769,8,92,21.6,0,2.1,0.096532104
29051,0,0,0,0,0,10,0,0,0,0,0,0,64266,13,76745,75990,37.7,84.4,11.2,0.3,1.3,0.1,1.9,0.9,70.9,61847,7628,29722,3250,7.7,92.3,33.3,1,2.7,0.099394097
29053,0,0,0,0,0,26,0,0,0,0,0,0,0,NA,17709,17601,38.7,90.4,6.9,0.3,0.4,0,1.7,0.2,46.8,56957,1896,6554,677,11.3,88.7,22.1,2,2,0.107064205
29055,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23920,24696,40.6,97.3,0.3,0.5,0.3,0,1.2,0.5,26.7,48315,3656,9831,1091,22.1,77.9,11.5,1,1.6,0.152842809
29057,0,0,0,0,0,7,0,0,0,0,0,0,0,NA,7561,7883,45.9,96,0.4,0.9,0.3,0,2.2,0.2,0,42421,1180,3271,254,12.8,87.2,12.7,0,2.4,0.156064013
29059,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16878,16777,41.4,96.5,0.2,0.8,0.2,0.1,1.7,0.5,18.1,42389,2954,6524,587,16.6,83.4,12.9,0,2.2,0.175020737
29061,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8278,8433,40.1,98,0.3,0.4,0.1,0,1.2,0.1,0,48197,1425,3214,293,15,85,18.5,0,1.2,0.17214303
29063,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12547,12892,39.9,86.9,11.3,0.4,0.2,0.1,0.8,0.2,37.6,53997,1329,3839,306,12.7,87.3,13.8,0,1.1,0.105921734
29065,0,0,0,0,0,0,0,0,0,0,0,0,9330,NA,15573,15657,43,96.6,0.4,0.9,0.3,0,1.6,0.2,31.4,45540,2917,6338,582,16.8,83.2,15.3,1,1.8,0.187311372
29067,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13185,13684,45,97.1,0.2,0.6,0.2,0,1.8,0.1,20.9,39773,2434,5587,483,17.9,82.1,10.8,1,1.9,0.184603716
29069,0,0,0,0,0,28,0,0,0,0,0,0,0,NA,29131,31953,39.3,85.1,9.7,0.2,0.3,0,1.6,3.1,49.5,38880,7569,12837,1760,23.7,76.3,13.8,0,4.7,0.259826302
29071,0,0,0,0,0,0,0,0,0,0,0,0,56793,23,103967,101492,39.4,96.8,0.8,0.3,0.4,0,1.2,0.4,44.4,61428,9546,39170,3875,11.6,88.4,20.9,1,1.7,0.091817596
29073,0,0,0,0,0,0,0,0,0,0,0,0,2857,NA,14706,15222,45,97.9,0.2,0.2,0.3,0,1.1,0.2,19.1,53751,1671,6250,500,12.2,87.8,19.2,1,1.4,0.113627091
29075,0,0,0,0,0,2,0,0,0,0,0,0,2391,NA,6571,6738,42.4,98.4,0.3,0.2,0.3,0,0.7,0.2,0,53663,740,2674,204,10.8,89.2,19.1,0,0.8,0.11261604
29077,2,1,0,0,0,210,8,62341,15593,0,0,0,198132,68,293086,275174,35.8,91.2,2.9,0.7,1.6,0.1,2.6,0.9,86,45313,40634,114244,11090,8.2,91.8,30.5,1,3.5,0.1386419
